Iso3,StartDate,EndDate,Area Code,Area,Item Code,Item,Months Code,Months,Year Code,Year,Unit,Value,Flag,Note
#country+code,#date+start,#date+end,,#country+name,#indicator+code,#indicator+name,,,,#date+year,#indicator+type,#indicator+value+num,,
IDN,2013-08-01,2013-08-31,101,Indonesia,23014,Food price inflation,7008,August,2013,2013,%,15.115568,Fc,
IDN,2014-08-01,2014-08-31,101,Indonesia,23014,Food price inflation,7008,August,2014,2014,%,1.778325,Fc,
IDN,2015-08-01,2015-08-31,101,Indonesia,23014,Food price inflation,7008,August,2015,2015,%,9.257409,Fc,
IDN,2016-08-01,2016-08-31,101,Indonesia,23014,Food price inflation,7008,August,2016,2016,%,5.135629,Fc,
IDN,2017-08-01,2017-08-31,101,Indonesia,23014,Food price inflation,7008,August,2017,2017,%,1.507465,Fc,
IDN,2018-08-01,2018-08-31,101,Indonesia,23014,Food price inflation,7008,August,2018,2018,%,4.897901,Fc,
IDN,2019-08-01,2019-08-31,101,Indonesia,23014,Food price inflation,7008,August,2019,2019,%,0.735094,Fc,
IDN,2020-08-01,2020-08-31,101,Indonesia,23014,Food price inflation,7008,August,2020,2020,%,4.270430,Fc,
IDN,2001-09-01,2001-09-30,101,Indonesia,23014,Food price inflation,7009,September,2001,2001,%,10.658166,Fc,
IDN,2002-09-01,2002-09-30,101,Indonesia,23014,Food price inflation,7009,September,2002,2002,%,10.121674,Fc,
IDN,2003-09-01,2003-09-30,101,Indonesia,23014,Food price inflation,7009,September,2003,2003,%,0.306889,Fc,
IDN,2004-09-01,2004-09-30,101,Indonesia,23014,Food price inflation,7009,September,2004,2004,%,6.715630,Fc,
IDN,2005-09-01,2005-09-30,101,Indonesia,23014,Food price inflation,7009,September,2005,2005,%,15.639319,Fc,
IDN,2006-09-01,2006-09-30,101,Indonesia,23014,Food price inflation,7009,September,2006,2006,%,11.317717,Fc,
IDN,2007-09-01,2007-09-30,101,Indonesia,23014,Food price inflation,7009,September,2007,2007,%,12.984420,Fc,
IDN,2008-09-01,2008-09-30,101,Indonesia,23014,Food price inflation,7009,September,2008,2008,%,20.214860,Fc,
IDN,2009-09-01,2009-09-30,101,Indonesia,23014,Food price inflation,7009,September,2009,2009,%,5.206197,Fc,
IDN,2010-09-01,2010-09-30,101,Indonesia,23014,Food price inflation,7009,September,2010,2010,%,11.019317,Fc,
IDN,2011-09-01,2011-09-30,101,Indonesia,23014,Food price inflation,7009,September,2011,2011,%,5.271661,Fc,
IDN,2012-09-01,2012-09-30,101,Indonesia,23014,Food price inflation,7009,September,2012,2012,%,6.554598,Fc,
IDN,2013-09-01,2013-09-30,101,Indonesia,23014,Food price inflation,7009,September,2013,2013,%,12.879995,Fc,
IDN,2014-09-01,2014-09-30,101,Indonesia,23014,Food price inflation,7009,September,2014,2014,%,4.587476,Fc,
IDN,2015-09-01,2015-09-30,101,Indonesia,23014,Food price inflation,7009,September,2015,2015,%,8.263843,Fc,
IDN,2016-09-01,2016-09-30,101,Indonesia,23014,Food price inflation,7009,September,2016,2016,%,6.200416,Fc,
IDN,2017-09-01,2017-09-30,101,Indonesia,23014,Food price inflation,7009,September,2017,2017,%,1.044386,Fc,
IDN,2018-09-01,2018-09-30,101,Indonesia,23014,Food price inflation,7009,September,2018,2018,%,3.718059,Fc,
IDN,2019-09-01,2019-09-30,101,Indonesia,23014,Food price inflation,7009,September,2019,2019,%,2.698962,Fc,
IDN,2020-09-01,2020-09-30,101,Indonesia,23014,Food price inflation,7009,September,2020,2020,%,3.595479,Fc,
IDN,2001-10-01,2001-10-31,101,Indonesia,23014,Food price inflation,7010,October,2001,2001,%,11.676921,Fc,
IDN,2002-10-01,2002-10-31,101,Indonesia,23014,Food price inflation,7010,October,2002,2002,%,9.403730,Fc,
IDN,2003-10-01,2003-10-31,101,Indonesia,23014,Food price inflation,7010,October,2003,2003,%,1.633573,Fc,
IDN,2004-10-01,2004-10-31,101,Indonesia,23014,Food price inflation,7010,October,2004,2004,%,6.204004,Fc,
IDN,2005-10-01,2005-10-31,101,Indonesia,23014,Food price inflation,7010,October,2005,2005,%,17.977352,Fc,
IDN,2006-10-01,2006-10-31,101,Indonesia,23014,Food price inflation,7010,October,2006,2006,%,9.998812,Fc,
IDN,2007-10-01,2007-10-31,101,Indonesia,23014,Food price inflation,7010,October,2007,2007,%,12.643043,Fc,
IDN,2008-10-01,2008-10-31,101,Indonesia,23014,Food price inflation,7010,October,2008,2008,%,18.848573,Fc,
IDN,2009-10-01,2009-10-31,101,Indonesia,23014,Food price inflation,7010,October,2009,2009,%,4.762687,Fc,
IDN,2010-10-01,2010-10-31,101,Indonesia,23014,Food price inflation,7010,October,2010,2010,%,9.768422,Fc,
IDN,2011-10-01,2011-10-31,101,Indonesia,23014,Food price inflation,7010,October,2011,2011,%,5.805305,Fc,
IDN,2012-10-01,2012-10-31,101,Indonesia,23014,Food price inflation,7010,October,2012,2012,%,6.470392,Fc,
IDN,2013-10-01,2013-10-31,101,Indonesia,23014,Food price inflation,7010,October,2013,2013,%,12.996529,Fc,
IDN,2014-10-01,2014-10-31,101,Indonesia,23014,Food price inflation,7010,October,2014,2014,%,5.188555,Fc,
IDN,2015-10-01,2015-10-31,101,Indonesia,23014,Food price inflation,7010,October,2015,2015,%,6.854101,Fc,
IDN,2016-10-01,2016-10-31,101,Indonesia,23014,Food price inflation,7010,October,2016,2016,%,7.107271,Fc,
IDN,2017-10-01,2017-10-31,101,Indonesia,23014,Food price inflation,7010,October,2017,2017,%,0.799477,Fc,
IDN,2018-10-01,2018-10-31,101,Indonesia,23014,Food price inflation,7010,October,2018,2018,%,4.405509,Fc,
IDN,2019-10-01,2019-10-31,101,Indonesia,23014,Food price inflation,7010,October,2019,2019,%,2.969613,Fc,
IDN,2020-10-01,2020-10-31,101,Indonesia,23014,Food price inflation,7010,October,2020,2020,%,3.403152,Fc,
IDN,2001-11-01,2001-11-30,101,Indonesia,23014,Food price inflation,7011,November,2001,2001,%,14.402920,Fc,
IDN,2002-11-01,2002-11-30,101,Indonesia,23014,Food price inflation,7011,November,2002,2002,%,9.689230,Fc,
IDN,2003-11-01,2003-11-30,101,Indonesia,23014,Food price inflation,7011,November,2003,2003,%,-0.871712,Fc,
IDN,2004-11-01,2004-11-30,101,Indonesia,23014,Food price inflation,7011,November,2004,2004,%,5.965124,Fc,
IDN,2005-11-01,2005-11-30,101,Indonesia,23014,Food price inflation,7011,November,2005,2005,%,18.215753,Fc,
IDN,2006-11-01,2006-11-30,101,Indonesia,23014,Food price inflation,7011,November,2006,2006,%,8.049618,Fc,
IDN,2007-11-01,2007-11-30,101,Indonesia,23014,Food price inflation,7011,November,2007,2007,%,11.954519,Fc,
IDN,2008-11-01,2008-11-30,101,Indonesia,23014,Food price inflation,7011,November,2008,2008,%,18.009477,Fc,
IDN,2009-11-01,2009-11-30,101,Indonesia,23014,Food price inflation,7011,November,2009,2009,%,4.597985,Fc,
IDN,2010-11-01,2010-11-30,101,Indonesia,23014,Food price inflation,7011,November,2010,2010,%,12.333492,Fc,
IDN,2011-11-01,2011-11-30,101,Indonesia,23014,Food price inflation,7011,November,2011,2011,%,4.861882,Fc,
IDN,2012-11-01,2012-11-30,101,Indonesia,23014,Food price inflation,7011,November,2012,2012,%,5.707432,Fc,
IDN,2013-11-01,2013-11-30,101,Indonesia,23014,Food price inflation,7011,November,2013,2013,%,12.601375,Fc,
IDN,2014-11-01,2014-11-30,101,Indonesia,23014,Food price inflation,7011,November,2014,2014,%,7.965535,Fc,
IDN,2015-11-01,2015-11-30,101,Indonesia,23014,Food price inflation,7011,November,2015,2015,%,4.959283,Fc,
IDN,2016-11-01,2016-11-30,101,Indonesia,23014,Food price inflation,7011,November,2016,2016,%,8.526651,Fc,
IDN,2017-11-01,2017-11-30,101,Indonesia,23014,Food price inflation,7011,November,2017,2017,%,-0.486131,Fc,
IDN,2018-11-01,2018-11-30,101,Indonesia,23014,Food price inflation,7011,November,2018,2018,%,4.238506,Fc,
IDN,2019-11-01,2019-11-30,101,Indonesia,23014,Food price inflation,7011,November,2019,2019,%,3.032391,Fc,
IDN,2020-11-01,2020-11-30,101,Indonesia,23014,Food price inflation,7011,November,2020,2020,%,4.006240,Fc,
IDN,2001-12-01,2001-12-31,101,Indonesia,23014,Food price inflation,7012,December,2001,2001,%,12.040267,Fc,
IDN,2002-12-01,2002-12-31,101,Indonesia,23014,Food price inflation,7012,December,2002,2002,%,9.058519,Fc,
IDN,2003-12-01,2003-12-31,101,Indonesia,23014,Food price inflation,7012,December,2003,2003,%,-1.235256,Fc,
IDN,2004-12-01,2004-12-31,101,Indonesia,23014,Food price inflation,7012,December,2004,2004,%,6.426089,Fc,
IDN,2005-12-01,2005-12-31,101,Indonesia,23014,Food price inflation,7012,December,2005,2005,%,13.899786,Fc,
IDN,2006-12-01,2006-12-31,101,Indonesia,23014,Food price inflation,7012,December,2006,2006,%,12.938792,Fc,
IDN,2007-12-01,2007-12-31,101,Indonesia,23014,Food price inflation,7012,December,2007,2007,%,11.256969,Fc,
IDN,2008-12-01,2008-12-31,101,Indonesia,23014,Food price inflation,7012,December,2008,2008,%,15.809335,Fc,
IDN,2009-12-01,2009-12-31,101,Indonesia,23014,Food price inflation,7012,December,2009,2009,%,3.879373,Fc,
IDN,2010-12-01,2010-12-31,101,Indonesia,23014,Food price inflation,7012,December,2010,2010,%,15.636287,Fc,
IDN,2011-12-01,2011-12-31,101,Indonesia,23014,Food price inflation,7012,December,2011,2011,%,3.643403,Fc,
IDN,2012-12-01,2012-12-31,101,Indonesia,23014,Food price inflation,7012,December,2012,2012,%,5.682099,Fc,
IDN,2013-12-01,2013-12-31,101,Indonesia,23014,Food price inflation,7012,December,2013,2013,%,11.713770,Fc,
IDN,2014-12-01,2014-12-31,101,Indonesia,23014,Food price inflation,7012,December,2014,2014,%,10.572226,Fc,
IDN,2015-12-01,2015-12-31,101,Indonesia,23014,Food price inflation,7012,December,2015,2015,%,4.930577,Fc,
IDN,2016-12-01,2016-12-31,101,Indonesia,23014,Food price inflation,7012,December,2016,2016,%,5.691301,Fc,
IDN,2017-12-01,2017-12-31,101,Indonesia,23014,Food price inflation,7012,December,2017,2017,%,1.259070,Fc,
IDN,2018-12-01,2018-12-31,101,Indonesia,23014,Food price inflation,7012,December,2018,2018,%,3.407095,Fc,
IDN,2019-12-01,2019-12-31,101,Indonesia,23014,Food price inflation,7012,December,2019,2019,%,1.834239,Fc,
IDN,2020-12-01,2020-12-31,101,Indonesia,23014,Food price inflation,7012,December,2020,2020,%,5.288536,Fc,
